rank,configuration_id,algorithm,training_episodes,parameters,seeds,mean_reward,reward_ci_95_lower,reward_ci_95_upper,win_rate,training_seconds
59,sarsa_032,sarsa,100000,"epsilon=0.25, alpha=0.005, gamma=1.0",10,-0.072879,-0.07491927213387495,-0.07083872786612505,0.423258,0.8106057776999478
60,monte_carlo_017,monte_carlo,100000,"epsilon=1.0->0.05 linear (80%), gamma=1.0",10,-0.073991,-0.07519599341290961,-0.07278600658709039,0.425624,0.948465882399978
61,q_learning_086,q_learning,50000,"epsilon=0.3, alpha=0.01, gamma=1.0",10,-0.074878,-0.07713682722514731,-0.07261917277485269,0.422373,0.38184220299995103
62,q_learning_081,q_learning,50000,"epsilon=0.3, alpha=0.005, gamma=1.0",10,-0.075179,-0.0774479815179307,-0.0729100184820693,0.422467,0.3828760827000224
63,sarsa_056,sarsa,50000,"epsilon=1.0->0.05 linear (80%), alpha=0.01, gamma=1.0",10,-0.07527700000000001,-0.07623957553594511,-0.07431442446405491,0.422531,0.38880916819994127
64,q_learning_091,q_learning,50000,"epsilon=1.0->0.05 linear (80%), alpha=0.005, gamma=1.0",10,-0.075844,-0.07774451780658734,-0.07394348219341265,0.42287199999999997,0.39584014899992326
65,sarsa_051,sarsa,50000,"epsilon=1.0->0.05 linear (80%), alpha=0.005, gamma=1.0",10,-0.07586999999999999,-0.07937812137937734,-0.07236187862062264,0.423016,0.41848493560005406
66,q_learning_071,q_learning,50000,"epsilon=0.25, alpha=0.005, gamma=1.0",10,-0.076099,-0.0786393536568841,-0.0735586463431159,0.422469,0.38532338639993213
67,sarsa_046,sarsa,50000,"epsilon=0.3, alpha=0.01, gamma=1.0",10,-0.076249,-0.07854950244904117,-0.07394849755095882,0.422682,0.3797427853999579
68,q_learning_076,q_learning,50000,"epsilon=0.25, alpha=0.01, gamma=1.0",10,-0.076439,-0.07965921027854461,-0.07321878972145537,0.421769,0.3943402409999635
69,sarsa_041,sarsa,50000,"epsilon=0.3, alpha=0.005, gamma=1.0",10,-0.07751,-0.07955327741261163,-0.07546672258738836,0.421691,0.39243643770005293
70,q_learning_096,q_learning,50000,"epsilon=1.0->0.05 linear (80%), alpha=0.01, gamma=1.0",10,-0.077866,-0.08066321628112268,-0.07506878371887733,0.42074,0.40216844400001717
71,sarsa_036,sarsa,50000,"epsilon=0.25, alpha=0.01, gamma=1.0",10,-0.077954,-0.08100055182873286,-0.07490744817126713,0.421511,0.39064754859991807
72,monte_carlo_001,monte_carlo,50000,"epsilon=0.2, gamma=1.0",10,-0.078392,-0.07988849504797785,-0.07689550495202216,0.421258,0.386993427900029
73,q_learning_066,q_learning,50000,"epsilon=0.2, alpha=0.01, gamma=1.0",10,-0.078577,-0.0816735367947219,-0.07548046320527808,0.420661,0.38700947490006
74,sarsa_031,sarsa,50000,"epsilon=0.25, alpha=0.005, gamma=1.0",10,-0.079211,-0.08142793906733285,-0.07699406093266715,0.421142,0.3955788525999651
75,monte_carlo_011,monte_carlo,50000,"epsilon=0.3, gamma=1.0",10,-0.079376,-0.08062980845774428,-0.07812219154225572,0.421621,0.4761672666000095
76,sarsa_021,sarsa,50000,"epsilon=0.2, alpha=0.005, gamma=1.0",10,-0.079776,-0.08173175352430265,-0.07782024647569735,0.420869,0.40814677709997793
77,monte_carlo_006,monte_carlo,50000,"epsilon=0.25, gamma=1.0",10,-0.080117,-0.08208913847704014,-0.07814486152295985,0.420695,0.48698857809999935
78,sarsa_026,sarsa,50000,"epsilon=0.2, alpha=0.01, gamma=1.0",10,-0.080182,-0.0823241539720986,-0.07803984602790141,0.419942,0.4081385123999553
79,q_learning_061,q_learning,50000,"epsilon=0.2, alpha=0.005, gamma=1.0",10,-0.081298,-0.08483278306449868,-0.07776321693550131,0.41978899999999997,0.3985849132000567
80,monte_carlo_016,monte_carlo,50000,"epsilon=1.0->0.05 linear (80%), gamma=1.0",10,-0.082234,-0.08375044620018135,-0.08071755379981865,0.422025,0.4684987298999886
81,q_learning_095,q_learning,20000,"epsilon=1.0->0.05 linear (80%), alpha=0.01, gamma=1.0",10,-0.086004,-0.08969660763373406,-0.08231139236626593,0.418282,0.1612936042999081
82,q_learning_080,q_learning,20000,"epsilon=0.3, alpha=0.005, gamma=1.0",10,-0.08665199999999999,-0.09030545939432143,-0.08299854060567856,0.417848,0.15967758620004133
83,sarsa_020,sarsa,20000,"epsilon=0.2, alpha=0.005, gamma=1.0",10,-0.086735,-0.08952902222229292,-0.0839409777777071,0.418083,0.15918727790003687
84,q_learning_085,q_learning,20000,"epsilon=0.3, alpha=0.01, gamma=1.0",10,-0.087328,-0.08908453329365923,-0.08557146670634078,0.417601,0.15696495009988212
85,sarsa_045,sarsa,20000,"epsilon=0.3, alpha=0.01, gamma=1.0",10,-0.08749,-0.09029273146769361,-0.08468726853230639,0.417615,0.1540768881000531
86,q_learning_070,q_learning,20000,"epsilon=0.25, alpha=0.005, gamma=1.0",10,-0.087657,-0.08912830042923485,-0.08618569957076515,0.417625,0.15930688209996333
87,q_learning_075,q_learning,20000,"epsilon=0.25, alpha=0.01, gamma=1.0",10,-0.08781800000000001,-0.09051970483776449,-0.08511629516223553,0.417272,0.1613968890999331
88,sarsa_050,sarsa,20000,"epsilon=1.0->0.05 linear (80%), alpha=0.005, gamma=1.0",10,-0.08812299999999999,-0.091292787305616,-0.08495321269438398,0.417067,0.1612575014000413
89,sarsa_055,sarsa,20000,"epsilon=1.0->0.05 linear (80%), alpha=0.01, gamma=1.0",10,-0.088312,-0.09149187850658201,-0.08513212149341799,0.417402,0.15983694650008146
90,sarsa_040,sarsa,20000,"epsilon=0.3, alpha=0.005, gamma=1.0",10,-0.088523,-0.09158781591402232,-0.08545818408597769,0.417123,0.15488109600005373
91,monte_carlo_010,monte_carlo,20000,"epsilon=0.3, gamma=1.0",10,-0.08907999999999999,-0.0913234804571865,-0.08683651954281349,0.417637,0.20349050719999012
92,sarsa_030,sarsa,20000,"epsilon=0.25, alpha=0.005, gamma=1.0",10,-0.089082,-0.09224422350284661,-0.08591977649715338,0.41695,0.1591346212999724
93,q_learning_065,q_learning,20000,"epsilon=0.2, alpha=0.01, gamma=1.0",10,-0.089205,-0.09285697467156849,-0.08555302532843152,0.416398,0.15770609400005925
94,q_learning_060,q_learning,20000,"epsilon=0.2, alpha=0.005, gamma=1.0",10,-0.089819,-0.09268978183106971,-0.08694821816893028,0.416765,0.16203710049999245
95,monte_carlo_015,monte_carlo,20000,"epsilon=1.0->0.05 linear (80%), gamma=1.0",10,-0.089887,-0.09200942661460886,-0.08776457338539113,0.41860200000000003,0.19670316349997846
96,q_learning_090,q_learning,20000,"epsilon=1.0->0.05 linear (80%), alpha=0.005, gamma=1.0",10,-0.09031,-0.09184113792745426,-0.08877886207254575,0.416135,0.16464199040001404
97,sarsa_025,sarsa,20000,"epsilon=0.2, alpha=0.01, gamma=1.0",10,-0.090394,-0.09307263352174616,-0.08771536647825384,0.416059,0.1612532347999604
98,monte_carlo_005,monte_carlo,20000,"epsilon=0.25, gamma=1.0",10,-0.090674,-0.09233171202774587,-0.08901628797225414,0.41682,0.20318163189999722
99,sarsa_035,sarsa,20000,"epsilon=0.25, alpha=0.01, gamma=1.0",10,-0.090768,-0.09316434223769848,-0.08837165776230152,0.416229,0.15616950890002954
100,monte_carlo_000,monte_carlo,20000,"epsilon=0.2, gamma=1.0",10,-0.090892,-0.0940739959973716,-0.0877100040026284,0.41616,0.1510305692999964
